Ex,Ey,Ez,Gxy,Gyz,Gxz,vxy,vyz,vxz,alpha,beta
13349291548.3485,828181797.585406,768439098.39105,722963393.950094,25814796.7581471,1942854371.47138,0.305689745918008,0.783853724738189,0.370289067899727,19,7e-06
14016756125.7659,828181797.585406,768439098.39105,722963393.950094,25814796.7581471,1942854371.47138,0.305689745918008,0.783853724738189,0.370289067899727,19,7e-06
13349291548.3485,869590887.464676,768439098.39105,722963393.950094,25814796.7581471,1942854371.47138,0.305689745918008,0.783853724738189,0.370289067899727,19,7e-06
13349291548.3485,828181797.585406,806861053.310603,722963393.950094,25814796.7581471,1942854371.47138,0.305689745918008,0.783853724738189,0.370289067899727,19,7e-06
13349291548.3485,828181797.585406,768439098.39105,759111563.647599,25814796.7581471,1942854371.47138,0.305689745918008,0.783853724738189,0.370289067899727,19,7e-06
13349291548.3485,828181797.585406,768439098.39105,722963393.950094,27105536.5960545,1942854371.47138,0.305689745918008,0.783853724738189,0.370289067899727,19,7e-06
13349291548.3485,828181797.585406,768439098.39105,722963393.950094,25814796.7581471,2039997090.04495,0.305689745918008,0.783853724738189,0.370289067899727,19,7e-06
13349291548.3485,828181797.585406,768439098.39105,722963393.950094,25814796.7581471,1942854371.47138,0.320974233213908,0.783853724738189,0.370289067899727,19,7e-06
13349291548.3485,828181797.585406,768439098.39105,722963393.950094,25814796.7581471,1942854371.47138,0.305689745918008,0.823046410975099,0.370289067899727,19,7e-06
13349291548.3485,828181797.585406,768439098.39105,722963393.950094,25814796.7581471,1942854371.47138,0.305689745918008,0.783853724738189,0.388803521294713,19,7e-06
13349291548.3485,828181797.585406,768439098.39105,722963393.950094,25814796.7581471,1942854371.47138,0.305689745918008,0.783853724738189,0.370289067899727,19.95,7e-06
13349291548.3485,828181797.585406,768439098.39105,722963393.950094,25814796.7581471,1942854371.47138,0.305689745918008,0.783853724738189,0.370289067899727,19,7.35e-06
13470648744.2426,835710723.018001,775424908.376423,729535788.44055,26049476.7286757,1960516683.9393,0.308468743608172,0.790979667690354,0.373655332153361,18.05,7.06363636363636e-06
13531327342.1896,839475185.734298,778917813.36911,732821985.685778,26166816.71394,1969347840.17326,0.309858242453253,0.794542639166437,0.375338464280178,17.1,7.09545454545454e-06
13503746161.3046,788826051.005934,777330129.281525,731328259.66522,26113480.3570017,1965333678.24873,0.309226652069125,0.792923106677309,0.374573404222534,18.6545454545455,7.08099173553719e-06
13387905201.5875,849399678.349991,770661856.113669,725054610.378875,25889467.6578607,1948474198.16572,0.306573972455787,0.786121070222969,0.371360151980429,18.9136363636364,7.0202479338843e-06
13510766825.5299,834092937.387857,777734267.049274,688987916.646129,26127056.8842224,1966355464.92043,0.30938742053054,0.793335351310905,0.374768146782661,18.6388429752066,7.0846731780616e-06
13540125966.8356,835167690.079211,779424297.714406,718958726.833822,26183831.4525997,1970628391.00208,0.310059725005546,0.795059283415035,0.375582524761376,18.5731780616078,7.10006830134553e-06
13574823133.8332,836437852.350812,781421606.682289,718230605.539954,26250928.6697729,1975678212.73493,0.310854266657825,0.797096657719916,0.354664253814874,18.4955740728092,7.11826253795381e-06
13615828876.6486,837938953.21725,783782062.735241,717370098.556292,26330225.3809776,1866841152.83227,0.311793270428701,0.799504463716594,0.370337831921706,18.4038602678655,7.13976481758178e-06
13664290209.0668,839712981.513948,741163927.711077,716353135.757419,26423939.6760376,1950163286.19873,0.312903002157918,0.802350052621759,0.37034669810752,18.2954712256592,7.16517660259665e-06
13721562692.8338,841809560.410047,774626760.688817,715151270.631478,26534692.9338359,1951492179.78552,0.314214503292447,0.759394392138787,0.370357176327119,18.1673750848699,7.19520871215967e-06
13907698265.0765,848623441.822367,777720591.8377,711245208.97217,26894641.0216803,1955811083.94259,0.318476881979666,0.727568382720631,0.370391230540815,17.7510626273049,7.29281306823951e-06
13823091186.7843,845526222.998585,776314304.951844,713020691.544582,25205608.4460424,1953847945.68937,0.316539437121839,0.78835337982705,0.370375751352771,17.9402955625617,7.24844745183958e-06
13909236575.5909,848679754.891891,777746160.69017,711212927.470853,26385586.7726579,1955846777.36537,0.300448623263744,0.789171498934116,0.370391511980597,17.7476220284821,7.29361971581042e-06
13820210343.8751,845420763.726537,768453154.512109,749229315.833859,26120332.0808437,1930435013.45176,0.310410200080423,0.778932808292892,0.36511668131547,17.9467388811437,7.24693681733951e-06
13278485446.9317,854466261.009194,777750878.828707,720029460.690578,26488144.0837729,1951678041.80634,0.314966139086121,0.787519722784645,0.368655326273994,17.3940798347401,7.37650759855375e-06
13887441870.2635,834169577.091737,776817034.327005,717024580.682107,26522323.443316,1946640732.13757,0.315607761026584,0.785506677765624,0.367092455701213,17.2041604658499,7.42103414915481e-06
14137210204.6015,826554526.462609,779894623.433672,713009565.833722,26838751.3360436,1945723999.12349,0.320124655311983,0.785199481536952,0.364958607561605,16.3494225169566,7.62142725679006e-06
14069313461.0031,855091590.379449,781122614.784646,717306010.180638,26783167.9026472,1952782309.31411,0.319116516545087,0.788018706304725,0.367194365174983,16.6358736507511,7.14063249336457e-06
13974694950.5465,851728225.21296,770446200.383152,721010183.359969,26523103.4718396,1921763547.65833,0.316393226828375,0.775533042698731,0.360375788388535,16.7104584235329,7.39793949965886e-06
14012701750.224,853238130.734477,766453362.997244,722243682.439293,26505492.5823149,1906911059.54791,0.316605768843468,0.769575011117271,0.382332520166612,16.4634959306449,7.43059561972423e-06
14043854711.695,854518698.507535,760942234.264656,723990295.583501,26458062.6349897,2023033557.03523,0.316541764784368,0.761725486466171,0.368839794467945,16.2024162197304,7.46197166775853e-06
14064405107.0274,855436618.755125,807156425.025834,726395832.896207,26370552.5142846,1952960563.82087,0.31609362625996,0.751493612805446,0.368556945802208,15.9302498063132,7.490522621864e-06
13952884020.065,851549901.093189,786904156.500025,689368110.467467,26719654.7337405,1976784391.18039,0.319619778551916,0.769921912500231,0.374412465228211,15.9123477735868,7.4530507352165e-06
14019220858.1599,854614469.776514,796129657.493983,659437507.784271,27019316.0601889,1999959080.04471,0.324224567787662,0.765416464603901,0.379060357184581,14.8951522198084,7.556107694155e-06
14318413690.4551,859690881.877953,777891560.030462,697874736.030401,26773686.1042443,1939223664.64201,0.321946560924297,0.749835585869193,0.364022318799509,16.5431498862918,7.6695504961491e-06
14711956864.5878,869798729.949781,777378433.361138,680401111.202713,27077120.7993964,1924161576.87639,0.327990720159819,0.727482059220571,0.358364246059174,16.2647248294376,7.95659847149638e-06
14760333448.1719,845649737.670105,779084072.971184,706639129.269204,26504275.4654062,1954629030.79724,0.31810783189837,0.750006840993631,0.369863091810332,16.0943555154702,7.44177796988541e-06
14386135392.2078,854612232.893717,781024241.033383,712487614.365131,28022932.3793847,1952601142.38836,0.316819696549294,0.742201085981514,0.368049455905656,15.212514324541,7.60498911988064e-06
14386698879.1498,852537333.364379,780188399.902913,714527139.692366,27140653.2539922,1950012195.262,0.33588706918658,0.732842891792157,0.367607866900568,14.9442591851768,7.61642947483166e-06
13467668448.5648,856819640.712397,779051274.336759,720535121.607317,27137669.6137141,1950390517.18736,0.32146044914981,0.768886831696009,0.367726246178149,16.388417274499,7.5000260398378e-06
14240298210.4763,855336154.54014,780656697.742799,717618116.928923,26791491.0741734,1948222906.45015,0.321633865826722,0.79883773523726,0.366713564836273,14.4839564621541,7.68666602722885e-06
14109771150.8175,848912472.194093,777169962.606427,711614062.401961,26904477.4971204,1950422698.73973,0.32145193113069,0.740354507822718,0.369823011958702,15.2078877680539,7.93812542644275e-06
14228948970.4142,851763882.266242,789068879.230334,706201503.593902,27233882.6597972,1986652215.13758,0.325094985266005,0.746444074178527,0.378359265757909,14.8601083306395,7.77903404320007e-06
14230259847.135,849985931.568684,797173628.658622,702051244.724506,27383928.1088641,2016003095.1734,0.326425937145918,0.748196480862034,0.35568012408734,14.8155458053447,7.80973036376667e-06
14913946130.3524,845161929.019178,787870690.832173,700399100.668699,26796525.3493104,1984453197.16777,0.322474072838868,0.745122778313482,0.368096194059292,14.6046478307353,7.79660982073108e-06
13829237869.0117,853905212.789093,781256128.460612,715501116.372662,27052383.5476132,1958906187.18246,0.321713855072075,0.762945818350377,0.367818733148435,15.9424749135581,7.57417198506112e-06
14298738623.0979,847351328.366142,809673166.212632,695400439.563272,27584190.6757845,1900150635.52848,0.328333137256621,0.752506002067721,0.366796998256858,14.7433868298363,7.85506425050173e-06
14320794321.5966,844963355.320555,763916564.758144,687359376.190032,27892362.2803987,1960621823.59878,0.331006641416786,0.762921946503406,0.366759856459804,14.799759974803,7.89279359251221e-06
14645335460.0822,844868969.01958,786664213.377463,693137412.680371,27363254.6530311,1954988134.13106,0.327076010121891,0.751465400622661,0.367305546079281,14.5797685150573,7.86707543066983e-06
14033262266.7793,851646151.846715,782608149.689825,709910190.449589,27130101.3239677,1957926673.91961,0.323054393834529,0.760075713918448,0.367690436381146,15.6017983139329,7.6473978464633e-06
14024279186.8082,843622661.451865,787184084.196773,695682292.157803,26230372.9020928,1962261457.38539,0.33310374996926,0.775460065343695,0.367009547044875,15.3805080112366,7.8439689734108e-06
13843351084.1085,838127875.73094,790264005.778468,687279631.054139,25334093.1634469,1967091614.8839,0.341245776679243,0.792089555024785,0.366489592614485,15.4645048545844,7.96345890017588e-06
14097944163.7456,839769961.840132,789298410.766569,685035701.253142,27196832.7689902,1970070367.58428,0.331855382665018,0.717596474231135,0.368304715892116,16.2873473995199,7.81261804296205e-06
14193892889.4647,870954396.34994,791770264.590768,684558095.151874,27214678.2222012,1976995887.35836,0.33549745269849,0.718943272057658,0.370668056499603,14.4105949597289,7.91261877452301e-06
14151380875.8173,837654493.934442,782863533.722946,705896698.16326,26932733.057583,1953541971.18221,0.32396785465861,0.768635429167128,0.366385969796105,15.8647156276497,7.6942251362233e-06
14086501615.7826,845280911.674004,771889423.922968,696215589.61359,26587465.9855114,1895360223.31005,0.328749246775953,0.759662445151684,0.381893057375462,16.1352298208507,7.70331471708398e-06
14014622500.1064,842928401.726664,759247321.555141,693297762.058133,26189234.923835,1835038787.37838,0.32991090159097,0.765395427296509,0.394999524019523,16.7950718286037,7.65010689374263e-06
14280110147.6523,842035645.9196,782207479.59455,685336202.362788,26670226.152202,1931093392.46543,0.333367427861241,0.748750432709463,0.374848033743179,15.5659361331118,7.86613978843813e-06
14419984053.928,840402032.09611,777057531.528809,705145208.14406,27071685.7276039,1903928220.89284,0.33930161574555,0.735054874165722,0.368205199171563,15.192402738826,8.13559400027068e-06
14096174074.6823,843337096.410423,748358406.419144,700884655.153853,26113967.067709,1981248810.24736,0.332582525857013,0.749297852252414,0.376076702672863,16.4430029387566,7.78458589403435e-06
13994891800.4745,841329980.432564,717701026.5224,703626762.949143,25378855.2636712,2021797897.6068,0.334707220157209,0.747693777344761,0.380716554880865,17.2928109932167,7.74934671580066e-06
14141822837.2329,837392399.627447,761560789.253952,689116891.406849,26260654.0669529,1893764793.3855,0.337182048864176,0.755878648882315,0.364099423701803,16.6140804576109,7.86162552876043e-06
14098259770.6423,830206658.308049,747806744.265761,680574585.313323,25774039.7705308,1847321082.50945,0.343225580663262,0.760595936234209,0.356969502673751,17.4910665210966,7.90292127154061e-06
13939550011.7852,833865324.213504,767054430.281562,676171210.165565,26193883.620569,1920178012.9199,0.326625415794074,0.773668150739623,0.374212923795732,16.833533470789,8.06881119784316e-06
14274911662.3087,847869331.076661,776904907.497575,704938157.310665,26903960.8456364,1942553649.67647,0.333571655838453,0.743049206529023,0.369259131124359,15.4165777565798,7.72952490558453e-06
13997112267.6497,841967661.485712,785687782.288046,706535115.689832,25262465.2423875,1906283262.05179,0.331972209822353,0.739975870578486,0.37551534781187,17.0901813687585,7.76276186435758e-06
14187652005.1256,836755851.756105,773983078.927331,681356984.621152,25951802.3429871,1908457034.78576,0.343439698052387,0.762474466123859,0.373487162468093,17.0242887756357,7.68554574641155e-06
14129241364.3945,845873317.084596,776373241.686653,704049792.956759,26666308.7085871,1939931282.75124,0.326948872861114,0.745884497398003,0.37073904958605,15.6619880199494,7.87498050643495e-06
13989882320.4257,844330436.424233,767884791.410498,711037315.677411,26185341.4254301,1929393230.20293,0.330357191321813,0.753557462089577,0.367715052655048,16.6837043900029,7.75913878768831e-06
14207553190.8457,842609343.545758,778626807.548537,691761480.691444,26549004.970509,1930668351.89981,0.332614868726384,0.749952190054491,0.373064788471146,15.8453781973346,7.83938953825068e-06
13931422323.1485,823569466.223662,772334392.341509,697387281.039078,26041030.3581632,1919707446.61867,0.34371775058641,0.752493509690809,0.380184852993561,15.5796230570125,7.98660790581399e-06
14058462673.6646,843044940.037941,765448029.306945,687818152.156368,25719855.6412935,1899237408.33965,0.345287347020787,0.730758771942634,0.380330089851048,16.2062223028115,8.01509376930174e-06
14012003572.5883,845740163.08969,756740277.098945,678778879.152922,25113416.9331488,1872085126.91837,0.355947093201876,0.711820443330387,0.387302149878519,16.3769756403924,8.17552808584095e-06
13895577525.6017,831952940.888683,769323586.770383,685663964.79909,25533335.9979051,1902350049.60233,0.337813671510459,0.754110370110486,0.379469830109464,16.7979319095598,8.03171561152546e-06
13655158492.4684,837884041.467883,767764790.96489,681914869.721156,25085911.1650832,1940688538.15132,0.331813176287892,0.765569338100109,0.382571876778242,17.3140213219924,7.60675953706746e-06
14228777663.5631,839772534.439053,774734346.38783,699337623.538334,26575242.0869738,1913118300.20746,0.337429505881135,0.742683490149319,0.371796868573233,15.7228073846176,8.00338538446987e-06
14120151259.8219,835919298.069797,757143006.405614,679216327.238747,27133818.3493154,1939576231.2025,0.34013481785814,0.761140636154769,0.374585641003637,15.167629240398,8.02334140391006e-06
14089391511.7788,837431388.923776,764279200.376222,686046024.351519,26665980.0725834,1931252988.91482,0.338094165849193,0.755849444760698,0.374818067705695,15.6482672724881,7.95819651902194e-06
13980776735.3288,830478746.441674,764258630.405111,678428237.498141,25729915.1311151,1904350338.89643,0.347184571726302,0.75704381794665,0.380103578887575,16.5933279078505,7.92625294593942e-06
14017892892.5952,834327389.102404,767287283.225497,684833626.362795,25964013.5254831,1913245574.86013,0.342125647010005,0.754253987809489,0.377762446562194,16.3604929358752,7.9134348360633e-06
14007626839.002,838356310.998607,776899595.869955,696211570.105431,25602613.4858278,1909754557.45017,0.336772275312916,0.746788787501918,0.376559902378202,16.7365442304731,7.83489844554177e-06
13966744502.6135,838818772.036023,783209793.616821,701294342.982387,25070930.19245,1899005341.71785,0.336111330044777,0.742258458872528,0.377430819714455,17.2806827094656,7.77324940880168e-06
13982652855.2636,835760710.656519,749626055.498405,699253869.35877,24781902.7379369,1859970667.84724,0.343905038978528,0.790349451353441,0.384574197189251,16.1791362545237,7.98452790388888e-06
13925007201.0226,833756085.064712,729789877.864324,706362953.411583,23574437.7224102,1804920817.97873,0.349929867135283,0.826725939914594,0.392708937837819,16.1250306820257,8.0704828343523e-06
14252092501.6124,836607925.735489,737665164.502116,700479634.531853,26324704.9905645,1833463821.11031,0.336093570501764,0.722153895085211,0.391156474143853,17.1220744044485,7.85314594379804e-06
13895988451.3783,831035291.046076,741854791.269062,697582903.774623,25069011.3689671,1852213533.04178,0.34535696968651,0.759237024606545,0.387870675682229,16.97332764481,7.97971647036821e-06
13814256849.1727,832283510.444967,739769151.499084,689687720.970695,24768914.1219556,1858689990.704,0.341983689587282,0.769515458049395,0.392061105963595,17.3232657775619,7.81141718522144e-06
14125147459.9655,837900278.440531,765993047.665643,696925147.896424,26123660.0957192,1899511222.8316,0.338568051807672,0.749391482124338,0.376862927920824,16.1229219828537,7.95539333465776e-06
14189196975.2003,841184438.095673,744574358.552033,705408867.545817,25918151.8651723,1868942090.98718,0.341736684011997,0.757230598454382,0.383914162211248,16.1254121750368,7.76921018055355e-06
14101892814.349,829891892.961148,751982812.312164,699977089.466353,25212965.1103946,1942417590.2309,0.351789596189854,0.744461026933427,0.366368947972412,16.0065159553444,8.1724740413929e-06
14216087626.0706,850400360.598238,735195454.247734,696358444.744912,25210612.3582903,1861878048.01102,0.33945035548595,0.755902493128694,0.378671636267256,17.2995816175414,7.86976687215407e-06
14073138338.4256,831916960.263807,756778176.138934,692038123.283058,24973429.3379412,1778632909.43027,0.351834276511517,0.760298994362776,0.383251592696026,16.5919433137582,8.08727633450094e-06
14061620470.2972,826206892.190499,760988060.998829,687614857.347661,24403160.4730572,1677324959.02172,0.361460151838769,0.765799565417957,0.386839037707608,16.6664135012591,8.23862155473423e-06
14012907327.3412,835827928.421883,743471660.894103,703532789.928391,24489016.2307161,1826764229.13508,0.351648954045188,0.755522000739355,0.399363346940868,16.430380893749,8.07878143177009e-06
13948449572.3954,835045692.819102,734427096.714178,710740739.189162,23603197.3125977,1793263947.00988,0.358882406635695,0.755343676667876,0.4169953085604,16.338531111818,8.18735938327492e-06
13847429857.6495,836328359.965408,766778546.048131,694035702.195625,23930145.7292924,1879756133.39201,0.356880857159225,0.795281260278762,0.377004266392736,15.7799245300694,8.14802709663737e-06
14050636187.5857,838972709.482675,737063929.656139,711354815.061561,23921043.0496119,1793885390.28434,0.35353154613266,0.770640671639807,0.390260443034494,16.435948106678,8.1303913426583e-06
14067007835.0809,841295369.672811,721952252.871461,724615409.410944,22899557.8116763,1734205297.99645,0.359234495693987,0.778834013554966,0.396509441270644,16.4736756920794,8.2388695959558e-06
